factory_id,parameter_id,tamper_type,start_timestamp,end_timestamp,severity
site_1310,ETP-Flow,DUPLICATE RUN,2024-08-18 21:45:00,2024-08-18 23:45:00,low
site_1310,ETP-Flow,DUPLICATE RUN,2024-10-12 03:30:00,2024-10-12 07:00:00,low
site_1310,ETP-Flow,DUPLICATE RUN,2024-07-16 19:30:00,2024-07-16 20:45:00,low
site_1310,ETP-Flow,DUPLICATE RUN,2024-09-27 10:30:00,2024-09-27 11:45:00,low
site_1310,ETP-Flow,DUPLICATE RUN,2024-10-20 02:15:00,2024-10-20 06:15:00,high
site_1310,ETP-Flow,DUPLICATE RUN,2024-08-02 23:15:00,2024-08-03 02:00:00,medium
site_1310,ETP-Flow,DUPLICATE RUN,2024-10-05 05:30:00,2024-10-05 07:45:00,high
site_1321,ETP-COD,DUPLICATE RUN,2024-01-31 01:15:00,2024-01-31 03:00:00,high
site_1321,ETP-BOD,DUPLICATE RUN,2024-01-30 08:45:00,2024-01-30 12:30:00,medium
site_1321,ETP-TSS,DUPLICATE RUN,2024-02-08 11:45:00,2024-02-08 13:15:00,medium
site_1321,ETP-TSS,DUPLICATE RUN,2024-05-13 16:30:00,2024-05-13 17:45:00,low
site_1321,ETP-BOD,DUPLICATE RUN,2024-02-14 08:30:00,2024-02-14 11:00:00,low
site_1321,ETP-BOD,DUPLICATE RUN,2024-05-16 23:45:00,2024-05-17 01:30:00,low
site_1321,ETP-COD,DUPLICATE RUN,2024-05-25 22:15:00,2024-05-26 01:30:00,high
site_1321,ETP-TSS,DUPLICATE RUN,2024-01-20 13:00:00,2024-01-20 16:00:00,low
site_1321,ETP-COD,DUPLICATE RUN,2024-10-27 18:45:00,2024-10-27 22:45:00,high
site_1321,ETP-COD,DUPLICATE RUN,2024-09-22 03:45:00,2024-09-22 05:00:00,medium
site_1321,ETP-BOD,DUPLICATE RUN,2024-11-04 22:30:00,2024-11-05 00:00:00,medium
site_1321,ETP-BOD,DUPLICATE RUN,2024-10-19 09:30:00,2024-10-19 11:30:00,medium
site_1321,ETP-BOD,DUPLICATE RUN,2024-07-29 16:00:00,2024-07-29 19:15:00,high
site_1321,ETP-BOD,DUPLICATE RUN,2024-10-07 11:15:00,2024-10-07 13:15:00,low
site_1321,ETP-BOD,DUPLICATE RUN,2024-09-13 06:15:00,2024-09-13 09:45:00,low
site_1321,ETP-TSS,DUPLICATE RUN,2024-07-29 05:45:00,2024-07-29 08:45:00,high
site_1369,ETP-pH,DUPLICATE RUN,2024-04-01 20:30:00,2024-04-01 22:15:00,medium
site_1369,ETP-TSS,DUPLICATE RUN,2024-05-09 14:30:00,2024-05-09 18:45:00,medium
site_1369,ETP-pH,DUPLICATE RUN,2024-05-04 01:00:00,2024-05-04 03:30:00,medium
site_1369,ETP-TSS,DUPLICATE RUN,2024-02-02 19:45:00,2024-02-02 22:45:00,high
site_1369,ETP-TSS,DUPLICATE RUN,2024-05-04 18:15:00,2024-05-04 20:45:00,high
site_1369,ETP-pH,DUPLICATE RUN,2024-05-17 04:00:00,2024-05-17 07:00:00,low
site_1369,ETP-pH,DUPLICATE RUN,2024-01-31 16:15:00,2024-01-31 17:30:00,low
site_1369,ETP-pH,DUPLICATE RUN,2024-05-01 16:15:00,2024-05-01 18:45:00,medium
site_1369,ETP-pH,DUPLICATE RUN,2024-10-17 13:30:00,2024-10-17 17:15:00,high
site_1369,ETP-TSS,DUPLICATE RUN,2024-10-03 02:30:00,2024-10-03 04:00:00,high
site_1369,ETP-pH,DUPLICATE RUN,2024-09-20 08:15:00,2024-09-20 10:45:00,low
site_1369,ETP-TSS,DUPLICATE RUN,2024-10-07 09:45:00,2024-10-07 11:30:00,high
site_1369,ETP-TSS,DUPLICATE RUN,2024-09-27 17:45:00,2024-09-27 21:30:00,medium
site_1369,ETP-TSS,DUPLICATE RUN,2024-11-21 02:45:00,2024-11-21 06:00:00,medium
site_1369,ETP-TSS,DUPLICATE RUN,2024-10-10 09:15:00,2024-10-10 11:15:00,medium
site_1369,ETP-pH,DUPLICATE RUN,2024-08-28 07:15:00,2024-08-28 09:00:00,low
site_1376,ETP-TSS,DUPLICATE RUN,2024-05-02 19:30:00,2024-05-02 23:45:00,high
site_1376,ETP-TSS,DUPLICATE RUN,2024-03-09 17:15:00,2024-03-09 19:30:00,medium
site_1376,ETP-TSS,DUPLICATE RUN,2024-04-16 16:45:00,2024-04-16 18:30:00,low
site_1376,ETP-TSS,DUPLICATE RUN,2024-02-20 08:45:00,2024-02-20 13:30:00,high
site_1376,ETP-TSS,DUPLICATE RUN,2024-04-30 02:15:00,2024-04-30 06:45:00,medium
site_1376,ETP-TSS,DUPLICATE RUN,2024-01-16 13:00:00,2024-01-16 15:45:00,high
site_1376,ETP-TSS,DUPLICATE RUN,2024-03-10 12:00:00,2024-03-10 14:30:00,low
site_1376,ETP-TSS,DUPLICATE RUN,2024-02-14 01:30:00,2024-02-14 06:15:00,medium
site_1376,ETP-TSS,DUPLICATE RUN,2024-11-07 14:00:00,2024-11-07 18:45:00,low
site_1376,ETP-TSS,DUPLICATE RUN,2024-09-13 06:15:00,2024-09-13 09:30:00,high
site_1376,ETP-TSS,DUPLICATE RUN,2024-08-07 09:15:00,2024-08-07 11:30:00,low
site_1376,ETP-TSS,DUPLICATE RUN,2024-09-09 13:45:00,2024-09-09 15:15:00,low
site_1376,ETP-TSS,DUPLICATE RUN,2024-11-24 00:15:00,2024-11-24 04:15:00,low
site_1376,ETP-TSS,DUPLICATE RUN,2024-08-26 21:00:00,2024-08-27 00:15:00,medium
site_1376,ETP-TSS,DUPLICATE RUN,2024-10-08 17:30:00,2024-10-08 22:00:00,high
site_1376,ETP-TSS,DUPLICATE RUN,2024-08-13 02:45:00,2024-08-13 04:00:00,medium
site_1668,ETP-COD,DUPLICATE RUN,2024-01-21 06:00:00,2024-01-21 08:30:00,medium
site_1668,ETP-pH,DUPLICATE RUN,2024-05-28 15:30:00,2024-05-28 16:45:00,high
site_1668,ETP-COD,DUPLICATE RUN,2024-03-23 11:00:00,2024-03-23 15:30:00,high
site_1668,ETP-pH,DUPLICATE RUN,2024-05-01 12:30:00,2024-05-01 14:15:00,medium
site_1668,ETP-pH,DUPLICATE RUN,2024-04-13 16:30:00,2024-04-13 20:45:00,low
site_1668,ETP-pH,DUPLICATE RUN,2024-01-30 13:15:00,2024-01-30 16:30:00,medium
site_1668,ETP-TSS,DUPLICATE RUN,2024-02-05 02:30:00,2024-02-05 06:15:00,medium
site_1668,ETP-TSS,DUPLICATE RUN,2024-05-03 19:45:00,2024-05-03 21:30:00,high
site_1668,ETP-pH,DUPLICATE RUN,2024-10-11 16:15:00,2024-10-11 17:30:00,low
site_1668,ETP-pH,DUPLICATE RUN,2024-07-18 04:00:00,2024-07-18 06:00:00,high
site_1668,ETP-TSS,DUPLICATE RUN,2024-10-10 12:00:00,2024-10-10 15:30:00,low
site_1668,ETP-pH,DUPLICATE RUN,2024-10-12 11:45:00,2024-10-12 16:00:00,low
site_1668,ETP-COD,DUPLICATE RUN,2024-11-22 11:45:00,2024-11-22 14:15:00,high
site_1668,ETP-COD,DUPLICATE RUN,2024-11-14 16:45:00,2024-11-14 21:30:00,high
site_1668,ETP-BOD,DUPLICATE RUN,2024-09-15 08:45:00,2024-09-15 10:45:00,high
site_1668,ETP-TSS,DUPLICATE RUN,2024-11-12 06:00:00,2024-11-12 07:45:00,low
site_1787,ETP-Flow,DUPLICATE RUN,2024-02-23 22:45:00,2024-02-24 00:15:00,high
site_1787,ETP-Flow,DUPLICATE RUN,2024-04-07 22:00:00,2024-04-08 01:15:00,high
site_1787,ETP-Flow,DUPLICATE RUN,2024-03-26 05:15:00,2024-03-26 09:30:00,medium
site_1787,ETP-Flow,DUPLICATE RUN,2024-02-10 06:15:00,2024-02-10 08:15:00,medium
site_1787,ETP-Flow,DUPLICATE RUN,2024-04-11 17:30:00,2024-04-11 20:30:00,high
site_1787,ETP-Flow,DUPLICATE RUN,2024-05-23 13:45:00,2024-05-23 18:15:00,high
site_1787,ETP-Flow,DUPLICATE RUN,2024-02-11 10:00:00,2024-02-11 13:00:00,medium
site_1787,ETP-Flow,DUPLICATE RUN,2024-02-11 17:15:00,2024-02-11 21:30:00,low
site_1787,ETP-Flow,DUPLICATE RUN,2024-11-15 01:00:00,2024-11-15 04:15:00,low
site_1787,ETP-Flow,DUPLICATE RUN,2024-08-21 05:30:00,2024-08-21 10:15:00,high
site_1787,ETP-Flow,DUPLICATE RUN,2024-10-06 16:30:00,2024-10-06 21:00:00,low
site_1787,ETP-Flow,DUPLICATE RUN,2024-08-29 20:30:00,2024-08-29 22:15:00,high
site_1787,ETP-Flow,DUPLICATE RUN,2024-11-23 02:15:00,2024-11-23 05:45:00,high
site_1787,ETP-Flow,DUPLICATE RUN,2024-08-22 21:30:00,2024-08-23 02:00:00,high
site_1787,ETP-Flow,DUPLICATE RUN,2024-07-17 02:00:00,2024-07-17 05:45:00,high
site_1787,ETP-Flow,DUPLICATE RUN,2024-09-01 18:45:00,2024-09-01 22:15:00,high
site_887,ETP-BOD,DUPLICATE RUN,2024-05-16 20:30:00,2024-05-17 00:15:00,medium
site_887,ETP-TSS,DUPLICATE RUN,2024-03-12 21:45:00,2024-03-13 00:00:00,medium
site_887,ETP-BOD,DUPLICATE RUN,2024-01-25 05:45:00,2024-01-25 08:30:00,medium
site_887,ETP-TSS,DUPLICATE RUN,2024-03-02 10:15:00,2024-03-02 12:45:00,high
site_887,ETP-Flow,DUPLICATE RUN,2024-04-07 12:15:00,2024-04-07 16:30:00,medium
site_887,ETP-BOD,DUPLICATE RUN,2024-03-31 07:45:00,2024-03-31 09:15:00,medium
site_887,ETP-TSS,DUPLICATE RUN,2024-03-13 04:00:00,2024-03-13 05:15:00,medium
site_887,ETP-Flow,DUPLICATE RUN,2024-03-30 06:15:00,2024-03-30 09:15:00,high
site_887,ETP-TSS,DUPLICATE RUN,2024-11-14 09:45:00,2024-11-14 11:00:00,low
site_887,ETP-TSS,DUPLICATE RUN,2024-11-16 14:15:00,2024-11-16 16:15:00,high
site_887,ETP-Flow,DUPLICATE RUN,2024-07-22 01:30:00,2024-07-22 04:30:00,high
site_887,ETP-TSS,DUPLICATE RUN,2024-09-21 17:00:00,2024-09-21 21:30:00,low
site_887,ETP-TSS,DUPLICATE RUN,2024-08-13 08:30:00,2024-08-13 12:45:00,medium
site_887,ETP-Flow,DUPLICATE RUN,2024-07-21 12:00:00,2024-07-21 15:30:00,high
site_887,ETP-COD,DUPLICATE RUN,2024-10-10 17:30:00,2024-10-10 19:00:00,medium
site_887,ETP-TSS,DUPLICATE RUN,2024-11-27 08:00:00,2024-11-27 09:45:00,low
